year,nycha_development,borough_x,total_number_of_resident_job_placements,average_wage_of_such_residents,total_number_of_resident_connections_to_services,total_number_of_residents_that_applied_for_the_nycha_resident_training_academy,total_number_of_residents_that_were_accepted_and_enrolled,total_number_residents_placed_into_full-time_or_part-time_jobs,number_of_residents_that_enrolled_in_financial_counseling_services/workshops_through_the_rees_zone_partner_program,total_number_of_residents_enrolled_in_vocational_training_programs_through_the_program,total_number_of_residents_enrolled_in_prep_courses_for_english_as_a_second_language_(esol)_or_the_test_assessing_secondary_completion_(tasc)_through_the_program,service_connections,data_as_of,hud_amp#,tds#,consolidated_tds#,development_edp#,operating_edp#,hud_#,program,method,type,number_of_section_8_transition_apartments,number_of_current_apartments,total_number_of_apartments,number_of_rental_rooms,avg_no_r/r_per_apartment,population_section_8_transition,population_public_housing,total_population,total_#_of_fixed_income_household,percent_fixed_income_households,number_of_residential_bldgs,number_of_non-residential_bldgs,number_of_stairhalls,number_of_stories,total_area_sq_ft,acres,net_dev_area_sq_ft,excluding_park_acres,bldg_coverage_sq_ft,cubage_cu_ft,bldg_coverage_%,density,development_cost,per_rental_room,avg_monthly_gross_rent,location_street_a,location_street_b,location_street_c,location_street_d,borough_y,community_distirct,us_congressional_district,ny_state_senate_district,ny_state_assembly_district,ny_city_council_district,completion_date,federalized_development,senior_development,electricity_paid_by_residents,private_management,rad_transferred_date,borough,services_per_capita
2018.0,KINGSBOROUGH,Brooklyn,16.0,31.92,48.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,1/1/2025,NY005010100,010,010,205,205,NY005006,FEDERAL,CONVENTIONAL,NEW CONST,0.0,"1,155",1165.0,"4,711.5",4.08,0,"2,230",2230.0,430,0.3967,16.0,0.0,35.0,6,"704,895.3",16.18,"665,526",15.28,"129,189","8,037,853",18.57%,138.0,"$5,175,100","$1,107",$633,RALPH AVE,PACIFIC ST,BERGEN ST,ROCHESTER AVE,BROOKLYN,"8, 16","08, 09","20, 25","55, 56",41,1941-10-31T00:00:00.000,,,,,,BROOKLYN,0.021524663677130046
2018.0,KING TOWERS,Manhattan,0.0,18.79,57.0,10.0,0.0,0.0,12.0,0.0,0.0,57.0,1/1/2025,NY005010300,030,030,518,518,NY005213J,FEDERAL,CONVENTIONAL,NEW CONST,0.0,"1,378",1379.0,"6,347.0",4.61,0,"2,624",2624.0,551,0.4291,10.0,0.0,10.0,13–14,"563,907.8",12.95,"555,560",12.75,"98,822","11,745,000",16.49%,203.0,"$19,859,000","$3,135",$645,W 112TH ST,LENOX AVE,W 115TH ST,FIFTH AVE,MANHATTAN,10,13,30,70,09,1954-11-01T00:00:00.000,1977/07/01-ATP 1,,,,,MANHATTAN,0.021722560975609755
2018.0,JOHNSON,Manhattan,6.0,30.15,54.0,8.0,0.0,0.0,0.0,0.0,0.0,54.0,1/1/2025,NY005000170,017,017,516,516,NY005213H,FEDERAL,CONVENTIONAL,NEW CONST,0.0,"1,296",1310.0,"6,121.0",4.72,0,"2,699",2699.0,511,0.4114,10.0,0.0,17.0,14,"462,432.6",10.62,"456,630",10.48,"97,804","10,582,024",18.89%,254.0,"$14,348,000","$2,337",$676,E 112TH ST,E 115TH ST,THIRD AVE,PARK AVE,MANHATTAN,11,13,30,68,08,1948-12-27T00:00:00.000,1977/07/01-ATP 1,,,,,MANHATTAN,0.020007410151908114
2018.0,JEFFERSON,Manhattan,0.0,14.68,40.0,12.0,0.0,0.0,0.0,0.0,0.0,40.0,1/1/2025,NY005010640,064,064,219,219,NY005016,FEDERAL,CONVENTIONAL,NEW CONST,0.0,"1,476",1493.0,"6,896.0",4.67,0,"2,932",2932.0,626,0.4433,18.0,1.0,34.0,7–13–14,"758,793.8",17.42,"757,179",17.38,"149,778","13,032,612",19.78%,168.0,"$26,894,981","$3,854",$646,E 112TH ST,THIRD AVE,E 115TH ST,FIRST AVE,MANHATTAN,11,13,29,68,08,1959-08-28T00:00:00.000,,,,,,MANHATTAN,0.013642564802182811
2018.0,JACKSON,Bronx,10.0,31.34,20.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,1/1/2025,NY005012670,120,267,243,243,NY005043,FEDERAL,CONVENTIONAL,NEW CONST,0.0,864,868.0,"4,115.0",4.76,0,"1,832",1832.0,322,0.4025,7.0,1.0,7.0,16,"342,363.4",7.86,"343,403",7.88,"59,552","7,682,714",17.34%,233.0,"$14,850,303","$3,590",$568,PARK AVE,COURTLANDT AVE,E 158TH ST,E 156TH ST,BRONX,1,15,29,79,17,1963-07-31T00:00:00.000,,,,,,BRONX,0.010917030567685589
2018.0,ISAACS,Manhattan,0.0,47.98,14.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,1/1/2025,NY005011390,139,139,253,253,NY005057,FEDERAL,CONVENTIONAL,NEW CONST,0.0,633,636.0,"2,634.5",4.16,0,"1,131",1131.0,314,0.5148,3.0,3.0,3.0,24,"159,193.4",3.65,"152,173",3.49,"32,645","4,857,894",21.45%,309.0,"$13,251,410","$5,009",$615,E 93RD ST,FIRST AVE,FDR DRIVE,,MANHATTAN,8,12,29,68,08,1965-07-31T00:00:00.000,,,,,,MANHATTAN,0.01237842617152962
2018.0,INTERNATIONAL TOWER,Queens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005010910,316,091,296,296,NY005241,FEDERAL,TURNKEY,NEW CONST (ELD),0.0,146,159.0,520.0,3.56,0,174,174.0,127,0.9007,1.0,0.0,1.0,10,"42,698.7",0.98,"42,500",0.98,"12,689","1,126,314",29.86%,178.0,"$10,992,764","$19,269",$457,170TH ST,90TH AVE,169TH ST,JAMAICA AVE,QUEENS,12,05,11,29,27,1983-05-31T00:00:00.000,,EXCLUSIVELY,YES,,,QUEENS,0.0
2018.0,INGERSOLL,Brooklyn,21.0,26.16,66.0,29.0,7.0,7.0,7.0,0.0,0.0,66.0,1/1/2025,NY005000140,014,014,510,510,NY005213B,FEDERAL,CONVENTIONAL,NEW CONST,0.0,"1,820",1840.0,"8,646.0",4.75,0,"3,579",3579.0,579,0.3704,20.0,1.0,45.0,6–11,"988,915.2",22.7,"812,641",18.66,"175,748","10,226,288",17.62%,158.0,"$12,236,672","$1,681",$667,PARK AVE,SAINT EDWARDS ST,MYRTLE AVE,PRINCE ST,BROOKLYN,2,07,25,"52, 57",35,1944-02-24T00:00:00.000,1977/07/01-ATP 1,,,,,BROOKLYN,0.018440905280804692
2018.0,INDEPENDENCE,Brooklyn,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1/1/2025,NY005021400,140,234,442,442,NY005376,MIXED FINANCE/LLC2,CONVENTIONAL,NEW CONST,108.0,742,744.0,"3,302.0",4.5,289,,1791.0,,,6.0,0.0,6.0,21,"245,417.7",5.63,"232,000",5.33,"44,685","6,457,003",19.26%,318.0,"$14,543,000","$4,344",$426,CLYMER ST,WILSON ST,WYTHE AVE,BEDFORD AVE,BROOKLYN,1,07,18,50,34,1965-10-31T00:00:00.000,,,,,02/12/2020,,0.005583472920156337
2018.0,HYLAN,Brooklyn,0.0,60.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005010860,109,086,680,680,NY005364,FEDERAL,CONVENTIONAL,NEW CONST,0.0,209,209.0,933.5,4.47,0,405,405.0,92,0.4646,1.0,0.0,1.0,19,"73,935.7",1.7,"77,658",1.78,"11,403","1,878,400",14.68%,239.0,"$3,945,608","$4,240",$610,MOORE ST,HUMBOLDT ST,SEIGEL ST,BUSHWICK AVE,BROOKLYN,1,07,18,53,34,1960-06-30T00:00:00.000,1995/07/13-PTA,,,,,BROOKLYN,0.0
2018.0,HUNTS POINT AVENUE REHAB,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005015300,367,530,806,748,NY005299,FEDERAL,TURNKEY,REHAB,0.0,131,131.0,605.5,4.62,0,306,306.0,37,0.296,13.0,0.0,13.0,4–5,"59,077.8",1.36,"58,206",1.34,"35,180","1,540,888",60.44%,226.0,"$13,280,604","$21,933",$619,LAFAYETTE AVE,HUNTS POINT AVE,SENECA AVE,IRVINE ST,BRONX,2,14,29,85,17,1991-11-30T00:00:00.000,,,YES,YES,,BRONX,0.0
2018.0,HUGHES APARTMENTS,Brooklyn,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,1/1/2025,NY005011680,168,168,275,275,NY005081,FEDERAL,CONVENTIONAL,NEW CONST,0.0,503,513.0,"2,399.5",4.77,0,"1,229",1229.0,170,0.3455,3.0,1.0,3.0,22,"238,734.3",5.48,"241,990",5.56,"23,502","4,599,540",9.71%,224.0,"$10,288,064","$4,201",$696,ROCKAWAY AVE,MOTHER GASTON BLVD,SUTTER AVE,BELMONT AVE,BROOKLYN,16,08,25,55,41,1968-06-30T00:00:00.000,,,,,,BROOKLYN,0.013832384052074858
2018.0,HOWARD AVENUE-PARK PLACE,Brooklyn,0.0,14.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1/1/2025,NY005013510,365,351,551,551,NY005225,FEDERAL,TURNKEY,NEW CONST,,148,156.0,742.0,5.01,0,394,394.0,44,0.003,8.0,0.0,156.0,3,"201,828.9",4.63,"197,563",4.54,"54,978","1,657,275",27.83%,85.0,"$15,843,706","$20,286",$681,HOWARD AVE,STERLING PL,EASTERN PKWY,SAINT JOHNS PL,BROOKLYN,16,09,25,55,41,1994-08-31T00:00:00.000,,,YES,,11/28/2023,,0.02030456852791878
2018.0,HOWARD AVENUE,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005013510,339,351,782,765,NY005261,FEDERAL,TURNKEY,NEW CONST,,143,150.0,648.5,4.53,0,336,336.0,49,0.0034,5.0,1.0,25.0,3,"139,836.1",3.21,"132,915",3.05,"50,568","1,536,736",38.05%,105.0,"$11,464,557","$15,641",$699,EAST NEW YORK AVE,GRAFTON ST,SUTTER AVE,TAPSCOTT ST,BROOKLYN,16,"08, 09",25,55,41,1988-08-01T00:00:00.000,,,YES,,11/28/2023,,0.0
2018.0,HOWARD,Brooklyn,5.0,19.98,25.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0,1/1/2025,NY005000720,072,072,568,568,NY005244A,FEDERAL,CONVENTIONAL,NEW CONST,0.0,810,815.0,"3,686.0",4.55,0,"1,707",1707.0,343,0.446,10.0,0.0,16.0,7–13,"620,389.6",14.24,"621,176",14.26,"87,500","6,943,700",13.16%,120.0,"$11,359,000","$3,079",$494,EAST NEW YORK AVE,MOTHER GASTON BLVD,PITKIN AVE,ROCKAWAY AVE,BROOKLYN,16,08,25,55,41,1955-12-30T00:00:00.000,1979/08/01-ATP 4,,,,,BROOKLYN,0.014645577035735208
2018.0,HOPE GARDENS,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005012470,247,247,546,546,NY005218,FEDERAL,CONVENTIONAL,NEW CONST,,324,330.0,"1,404.5",4.35,,,702.0,,,4.0,1.0,4.0,7-14,"198,344.9",4.55,"202,500",4.65,"41,000","351,600",20.25%,154.0,"$20,632,339","$14,504",$456,LINDEN ST,WILSON AVE,GROVE ST,,BROOKLYN,4,07,18,53,37,1981-08-31T00:00:00.000,,PARTIALLY,YES,,07/18/2019,,0.0
2018.0,HOLMES TOWERS,Manhattan,0.0,14.25,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1/1/2025,NY005011390,159,139,277,253,NY005069,FEDERAL,CONVENTIONAL,NEW CONST,0.0,534,537.0,"2,061.0",3.86,0,861,861.0,262,0.5117,2.0,0.0,2.0,25,"119,471.9",2.74,"122,341",2.81,"19,872","3,893,920",16.24%,314.0,"$10,435,545","$4,952",$597,FIRST AVE,ISAACS HOUSES,FDR DRIVE,E 92ND ST,MANHATTAN,8,12,29,68,08,1969-04-30T00:00:00.000,,,,,,MANHATTAN,0.013937282229965157
2018.0,HOE AVENUE-EAST 173RD STREET,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005015300,215,530,333,748,NY005164,FEDERAL,TURNKEY,NEW CONST,0.0,65,65.0,270.5,4.16,0,132,132.0,17,0.2787,1.0,0.0,1.0,6,"22,426.9",0.51,"22,000",0.51,"9,242","602,580",42.01%,256.0,"$1,583,566","$5,801",$664,HOE AVE,E 173RD ST,E 174TH ST,VYSE AVE,BRONX,3,15,32,79,17,1970-12-31T00:00:00.000,,,,YES,,BRONX,0.0
2018.0,HIGHBRIDGE REHABS (NELSON AVENUE),Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005015310,371,531,809,482,NY005313,FEDERAL,TURNKEY,REHAB,,80,80.0,380.0,4.75,,,212.0,,,3.0,0.0,3.0,5-6,"38,112.6",0.87,"37,492",0.87,"18,840","1,042,289",50.25%,242.0,"$8,428,841","$22,181",$543,W 166TH ST,NELSON AVE,W 168TH ST,,BRONX,4,15,29,77,16,1996-10-31T00:00:00.000,,,YES,YES,11/30/2018,,0.0
2018.0,HIGHBRIDGE REHABS (ANDERSON AVENUE),Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005015310,370,531,808,482,NY005312,FEDERAL,TURNKEY,REHAB,,135,135.0,640.5,4.74,,,364.0,,,4.0,0.0,4.0,5-6,"36,946.0",0.85,"36,729",0.84,"27,249","1,778,952",74.19%,429.0,"$13,271,641","$20,721",$432,ANDERSON AVE,W 166TH ST,NELSON AVE,W 167TH ST,BRONX,4,15,29,77,16,1997-04-30T00:00:00.000,,,YES,YES,11/30/2018,,0.0
2018.0,HIGHBRIDGE GARDENS,Bronx,5.0,45.93,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1/1/2025,NY005000780,078,078,229,229,NY005026,FEDERAL,CONVENTIONAL,NEW CONST,0.0,699,700.0,"3,247.5",4.65,0,"1,406",1406.0,266,0.4006,6.0,0.0,6.0,13–14,"500,854.1",11.5,"496,875",11.41,"55,678","5,837,785",10.12%,122.0,"$7,547,875","$2,321",$649,SEDGWICK AVE,W 167TH ST,UNIVERSITY AVE,,BRONX,4,15,29,77,16,1954-06-18T00:00:00.000,,,,,,BRONX,0.007112375533428165
2018.0,HERNANDEZ,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005011000,184,100,286,237,NY005085,FEDERAL,CONVENTIONAL,NEW CONST,0.0,149,149.0,601.5,4.04,0,229,229.0,85,0.6343,1.0,0.0,1.0,17,"45,785.4",1.05,"44,689",1.03,"13,167","1,293,680",29.46%,218.0,"$3,731,491","$6,077",$540,ALLEN ST,STANTON ST,ELDRIDGE ST,E HOUSTON ST,MANHATTAN,3,10,27,65,01,1971-08-31T00:00:00.000,,,,,,MANHATTAN,0.0
2018.0,HARRISON AVENUE REHAB (GROUP B),Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005013410,547,341,773,762,NY005287,FEDERAL,TURNKEY,REHAB,0.0,150,150.0,664.0,4.43,0,283,283.0,59,0.4403,4.0,0.0,4.0,5–6,"48,112.4",1.1,"44,753",1.03,"29,954","1,856,310",66.93%,256.0,"$10,059,298","$15,150",$578,UNIVERSITY PL,W BURNSIDE AVE,GRAND AVE,KINGSLAND PL,BRONX,5,13,"31, 33",86,14,1986-12-01T00:00:00.000,,,YES,YES,06/24/2025,,0.0
2018.0,HARRISON AVENUE REHAB (GROUP A),Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005013410,347,341,772,762,NY005231,FEDERAL,TURNKEY,REHAB,0.0,34,34.0,146.0,4.29,0,67,67.0,20,0.6452,1.0,0.0,1.0,5,"9,576.1",0.22,"9,167",0.21,"6,698","404,958",73.07%,305.0,"$2,368,803","$16,225",$501,HARRISON AVE,W BURNSIDE AVE,GRAND AVE,KINGSLAND PL,BRONX,5,13,33,86,14,1986-09-01T00:00:00.000,,,YES,YES,06/24/2025,,0.0
2018.0,HARLEM RIVER II,Manhattan,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005010030,147,003,256,201,NY005051,FEDERAL,CONVENTIONAL,NEW CONST,,116,116.0,507.0,4.45,0,285,285.0,39,0.0034,1.0,0.0,1.0,15,"29,964.9",0.69,"28,815",0.66,"7,281","981,227",25.27%,414.0,"$2,605,601","$5,059",$624,DOUGLASS BLVD,W 152ND ST,MACOMBS PL,W 151ST ST,MANHATTAN,10,13,30,71,09,1965-10-31T00:00:00.000,,,,,02/17/2022,,0.0
2018.0,HARLEM RIVER,Manhattan,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0,1/1/2025,NY005010030,003,003,201,201,NY005042,FEDERAL,CONVENTIONAL,NEW CONST,,574,577.0,"2,179.5",3.9,0,"1,077",1077.0,193,0.0034,7.0,0.0,47.0,4-5,"318,887.1",7.32,"313,137",7.19,"103,777","5,237,933",32.22%,147.0,"$4,147,782","$2,103",$536,MACOMBS PL,HARLEM RIVER DR,W 151ST ST,W 153RD ST,MANHATTAN,10,13,30,71,09,1937-10-01T00:00:00.000,,,,,02/17/2022,,0.02414113277623027
2018.0,HARBORVIEW TERRACE,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005010220,262,022,377,377,NY005168,FEDERAL,TURNKEY,NEW CONST,0.0,376,377.0,"1,490.0",3.96,0,559,559.0,246,0.6872,2.0,0.0,2.0,14–15,"122,770.8",2.82,"120,497",2.77,"22,666","3,139,759",18.81%,198.0,"$16,721,224","$10,911",$620,W 54TH ST,W 56TH ST,TENTH AVE,ELEVENTH AVE,MANHATTAN,4,12,47,67,06,1977-06-30T00:00:00.000,,PARTIALLY (1 BUILDING),,,,MANHATTAN,0.0
2018.0,HAMMEL,Queens,0.0,18.39,17.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,1/1/2025,NY005010750,075,075,226,226,NY005027,FEDERAL,CONVENTIONAL,NEW CONST,0.0,703,712.0,"3,267.5",4.65,0,"1,510",1510.0,264,0.4024,14.0,0.0,14.0,7,"616,450.1",14.15,"572,678",13.15,"107,706","5,991,153",17.47%,107.0,"$9,618,901","$2,909",$546,B 86TH ST,HAMMELS BLVD,B 81ST ST,ROCKAWAY BCH BLVD,QUEENS,14,05,10,31,31,1955-04-20T00:00:00.000,,,,,,QUEENS,0.011258278145695364
2018.0,HABER,Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005011660,142,166,589,589,NY005271D,FEDERAL,CONVENTIONAL,NEW CONST (ELD),0.0,380,380.0,"1,327.0",3.49,0,412,412.0,342,0.9526,3.0,0.0,3.0,14,"137,508.1",3.16,"134,432",3.09,"23,903","2,547,605",17.78%,131.0,"$7,494,000","$5,647",$355,W 24TH ST,SURF AVE,REIGELMANN BRDWLK,W 25TH ST,BROOKLYN,13,08,23,46,47,1965-06-30T00:00:00.000,1980/10/01-ATP 7,EXCLUSIVELY,,,,BROOKLYN,0.0
2018.0,GUN HILL,Bronx,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1/1/2025,NY005010470,040,040,579,579,NY005267A,FEDERAL,CONVENTIONAL,NEW CONST,0.0,727,733.0,"3,106.5",4.27,0,"1,365",1365.0,319,0.4487,6.0,0.0,6.0,14,"321,165.3",7.37,"314,070",7.21,"54,684","6,221,645",15.84%,185.0,"$8,709,286","$2,784",$655,HOLLAND AVE,WHITE PLAINS RD,GUN HILL RD,MAGENTA ST,BRONX,12,15,36,83,12,1950-11-30T00:00:00.000,1980/07/01-ATP 5,,,,,BRONX,0.01098901098901099
2018.0,GRAVESEND,Brooklyn,8.0,24.99,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1/1/2025,NY005011720,068,172,225,225,NY005025,FEDERAL,CONVENTIONAL,NEW CONST,0.0,633,634.0,"2,947.5",4.66,0,"1,343",1343.0,254,0.432,15.0,0.0,15.0,7,"539,230.0",12.38,"540,725",12.41,"92,855","5,356,500",17.17%,108.0,"$7,927,996","$2,687",$587,NEPTUNE AVE,BAYVIEW AVE,W 33RD ST,,BROOKLYN,13,08,23,46,47,1954-06-28T00:00:00.000,,,,,,BROOKLYN,0.017870439314966492
2018.0,GRANT,Manhattan,5.0,40.11,31.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,1/1/2025,NY005000870,087,087,232,232,NY005030,FEDERAL,CONVENTIONAL,NEW CONST,0.0,"1,939",1940.0,"9,133.5",4.71,0,"3,804",3804.0,751,0.4151,9.0,1.0,9.0,13–21,"664,302.8",15.25,"655,681",15.05,"101,477","16,701,596",15.48%,249.0,"$28,783,425","$3,150",$678,W 125TH ST,MORNINGSIDE AVE,W 123RD ST,BROADWAY,MANHATTAN,9,13,30,69,07,1957-10-31T00:00:00.000,,,,,,MANHATTAN,0.00814931650893796
2018.0,GRAMPION,Manhattan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005010300,281,030,507,503,NY005210,FEDERAL,CONVENTIONAL,REHAB,,33,35.0,148.5,4.5,0,68,68.0,5,0.0016,1.0,0.0,1.0,7,"7,461.9",0.17,"7,144",0.16,"5,000","377,500",69.99%,397.0,"$817,621","$5,094",$613,W 119TH ST,SAINT NICHOLAS AVE,,,MANHATTAN,10,13,30,70,09,1977-05-17T00:00:00.000,,,YES,,11/30/2020,,0.0
2018.0,GOWANUS,Brooklyn,8.0,35.11,46.0,10.0,0.0,0.0,0.0,0.0,0.0,46.0,1/1/2025,NY005000250,025,025,515,515,NY005213G,FEDERAL,CONVENTIONAL,NEW CONST,0.0,"1,131",1139.0,"5,408.5",4.78,0,"2,247",2247.0,484,0.4523,15.0,1.0,24.0,4–6–9–13–14,"500,001.5",11.48,"502,216",11.53,"105,659","9,028,680",19.29%,196.0,"$11,928,000","$2,203",$713,WYCKOFF ST,DOUGLASS ST,BOND ST,HOYT ST,BROOKLYN,6,10,26,52,39,1949-06-24T00:00:00.000,1977/07/01-ATP 1,,,,,BROOKLYN,0.020471740097908322
2018.0,GOMPERS,Manhattan,0.0,14.25,6.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1/1/2025,NY005011000,100,100,237,237,NY005032,FEDERAL,CONVENTIONAL,NEW CONST,0.0,472,474.0,"2,195.0",4.65,0,966,966.0,218,0.4866,2.0,2.0,4.0,20,"162,107.6",3.72,"161,016",3.7,"24,555","4,083,496",15.25%,260.0,"$9,322,807","$4,240",$654,DELANCY ST,PITT ST,STANTON ST,,MANHATTAN,3,10,27,65,02,1964-04-30T00:00:00.000,,,,,,MANHATTAN,0.006211180124223602
2018.0,GLENWOOD,Brooklyn,6.0,14.75,38.0,14.0,5.0,0.0,6.0,0.0,0.0,38.0,1/1/2025,NY005000440,044,044,584,584,NY005268B,FEDERAL,CONVENTIONAL,NEW CONST,0.0,"1,186",1188.0,"5,207.0",4.39,0,"2,252",2252.0,450,0.3989,20.0,0.0,40.0,6,"926,690.5",21.27,"915,230",21.01,"183,856","10,242,805",18.86%,106.0,"$12,907,133","$2,475",$666,E 56TH ST,FARRAGUT RD,RALPH AVE,AVENUE H,BROOKLYN,18,09,21,59,45,1950-07-14T00:00:00.000,1980/07/01-ATP 6,,,,,BROOKLYN,0.016873889875666074
2018.0,GLENMORE PLAZA,Brooklyn,0.0,14.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1/1/2025,NY005011690,171,169,581,581,NY005267C,FEDERAL,CONVENTIONAL,NEW CONST,0.0,432,440.0,"1,672.0",3.87,0,757,757.0,204,0.5025,4.0,0.0,4.0,10–18–24,"186,561.1",4.28,"186,180",4.27,"24,838","4,024,811",13.34%,177.0,"$10,600,000","$6,221",$573,PITKIN AVE,GLENMORE AVE,WATKINS ST,POWELL ST,BROOKLYN,16,08,25,55,37,1968-04-30T00:00:00.000,1980/07/01-ATP 5,,,,,BROOKLYN,0.017173051519154558
2018.0,GLEBE AVENUE-WESTCHESTER AVENUE,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005010670,225,067,342,222,NY005147,FEDERAL,TURNKEY,NEW CONST (ELD),0.0,131,132.0,434.5,3.32,0,125,125.0,104,0.9043,1.0,0.0,1.0,6,"47,071.1",1.08,"47,204",1.08,"18,734","1,123,122",39.69%,116.0,"$3,356,367","$7,467",$407,GLEBE AVE,WESTCHESTER AVE,CASTLE HILL AVE,LYON AVE,BRONX,10,14,34,87,18,1971-12-31T00:00:00.000,,EXCLUSIVELY,,,,BRONX,0.0
2018.0,GARVEY (GROUP A),Brooklyn,0.0,13.63,7.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,1/1/2025,NY005012520,252,252,381,381,NY005166,FEDERAL,CONVENTIONAL,NEW CONST,0.0,320,321.0,"1,525.0",4.77,0,793,793.0,128,0.4051,3.0,1.0,5.0,2—6–14,"147,049.1",3.38,"142,730",3.28,"40,745","3,257,257",28.55%,235.0,"$12,599,489","$8,168",$718,EAST NEW YORK AVE,AMBOY ST,PITKIN AVE,,BROOKLYN,16,08,25,55,41,1975-02-28T00:00:00.000,,PARTIALLY (1 BUILDING),,,,BROOKLYN,0.008827238335435058
2018.0,FULTON,Manhattan,0.0,15.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1/1/2025,NY005001360,136,136,252,252,NY005053,FEDERAL,CONVENTIONAL,NEW CONST,0.0,944,944.0,"4,223.0",4.47,0,"1,809",1809.0,433,0.4977,11.0,1.0,11.0,6–25,"270,743.1",6.22,"214,139",4.92,"70,645","8,097,991",25.88%,291.0,"$20,727,847","$4,866",$756,W 16TH ST,W 19TH ST,NINTH AVE,,MANHATTAN,4,12,47,75,03,1965-03-31T00:00:00.000,,,,,,MANHATTAN,0.007739082365948038
2018.0,FRANKLIN AVENUE III CONVENTIONAL,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005015310,524,531,480,482,NY005348,FEDERAL,CONVENTIONAL,REHAB,,15,15.0,65.5,4.37,,,36.0,,,1.0,0.0,1.0,5,"4,495.3",0.1,"4,200",0.1,"2,803","150,400",66.74%,349.0,"$1,189,930","$18,167",$450,FRANKLIN AVE,E 170TH ST,CLINTON AVE,JEFFERSON PL,BRONX,3,15,32,79,17,1994-08-31T00:00:00.000,,,YES,YES,11/30/2018,,0.0
2018.0,FRANKLIN AVENUE II CONVENTIONAL,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2025,NY005015310,531,531,482,482,NY005346,FEDERAL,CONVENTIONAL,REHAB,,45,45.0,196.5,4.37,,,92.0,,,3.0,0.0,3.0,5,"18,889.8",0.43,"19,319",0.44,"8,080","508,109",41.82%,212.0,"$3,401,250","$17,309",$386,E 169TH ST,FRANKLIN AVE,E 170TH ST,,BRONX,3,15,32,79,"16, 17",1994-08-31T00:00:00.000,,,YES,YES,11/30/2018,,0.0
